"id","name","type","email","mobile","address","latitude","longitude","network_id","open_time","close_time","ratings","thumbnail","street","landmark","state","country","pin","city","approved_status","address2","location_id","vendor_id","advance","threshold_time","status","created_at","updated_at","created_by","updated_by","station_url","verified","elevation","station_updated","user_type","feedback","brand_id","reactivate_time","reactivate_date","reason","approved_by","approved_at"
5540,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919026","7 Hills Restaurant Hyd",17.7765785,78.6614314,16,"00:00:00","23:59:59",0.0,,"NH 44, Main Road","",Telangana,India,"502279",Hyderabad,APPROVED,Gowraram,,,10,10,1,"2024-05-22 01:56:07",,,,,1,621.045,0,,,,,,,,
5541,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919026",G9 FOOD COURT,17.8447156,78.4664214,16,"00:00:00","23:59:59",0.0,,Beside Chai Bunk Cafe,"",Telangana,India,"502334",Hyderabad,APPROVED,Survey No 763,,,10,10,1,"2024-05-22 01:56:08",,,,,1,535.0,0,,,,,,,,
5542,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919026",MAHINDRA PARADISE,17.6703156,77.6801156,16,"00:00:00","23:59:59",0.0,,Mumbai Highway NH 9,"",Telangana,India,"5023121",Hyderabad,APPROVED,"Huggeli Village, Zaheerabad",,,10,10,1,"2024-05-22 01:56:08",,,,,1,643.479,0,,,,,,,,
5543,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919026","AMR Planet, Secunderabad",17.4633,78.56077,16,"00:00:00","23:59:59",0.0,,"Ideal mall, Trimulgherry - ECIL Rd","",Telangana,India,"452001",Hyderabad,APPROVED,"Moula Ali, Secunderabad",,,10,10,1,"2024-05-22 01:56:08",,,,,1,572.551,0,,,,,,,,
5544,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919026","DSL Virtue Mall, Warangal Hwy, Uppal",17.39891,78.55115,16,"00:00:00","23:59:59",0.0,,"DSL Virtue Mall, Warangal Hwy","",Telangana,India,"500039",Hyderabad,APPROVED,Near Rajiv Gandhi International Cricket Stadium,,,10,10,1,"2024-05-22 01:56:09",,,,,1,509.043,0,,,,,,,,
5545,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919026",L&T Mall Moosarambagh,17.371757,78.509861,16,"00:00:00","23:59:59",0.0,,"Ward No : 170 , Block - B Moosarambagh, Gaddiannaram Village, Saidabad","",Telangana,India,"500036",Hyderabad,APPROVED,"L&T Mall, Next Galleria Mall",,,10,10,1,"2024-05-22 01:56:09",,,,,1,504.0,0,,,,,,,,
5546,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919026","L&T Next Premia Mall, Panjagutta",17.4208,78.455389,16,"00:00:00","23:59:59",0.0,,"Lower Ground Floor, Irram Manzil Colony, Punjagutta","",Telangana,India,"500082",Hyderabad,APPROVED,"L&T Mall – Irrum Manzil, L1- 4A, 4B, 37",,,10,10,1,"2024-05-22 01:56:09","2025-04-16 21:05:35",,,,1,549.725,0,,,,,,,,
5547,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919026",L&T Mall Punjagutta,17.429289,78.450195,16,"00:00:00","23:59:59",0.0,,"Punjagutta RD, Nagarjuna Hills, Punjagutta","",Telangana,India,"500082",Hyderabad,APPROVED,"L&T Mall, Next Galleria Mall",,,10,10,1,"2024-05-22 01:56:10","2025-04-16 21:05:35",,,,1,554.45,0,,,,,,,,
5548,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919026",LA MAISON CITROEN_Banjara Hills,17.4121835,78.4348758,16,"00:00:00","23:59:59",0.0,,"#8-2-686/B/12 A & B, Road No. 12","",Telangana,India,"500034",Hyderabad,APPROVED,Banjara Hills,,,10,10,1,"2024-05-22 01:56:10",,,,,1,602.074,0,,,,,,,,
5549,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919026","Forum Sujana Mall, Kukatpally",17.4844864,78.3896944,16,"00:00:00","23:59:59",0.0,,Kukatpally Housing Board Rd,"",Telangana,India,"500085",Hyderabad,APPROVED,"Forum Sujana,, K P H B Phase 9, Kukatpally",,,10,10,1,"2024-05-22 01:56:11",,,,,1,572.0,0,,,,,,,,
5550,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919026",Novotel Hyderabad Convention Centre,17.4730087,78.3727799,16,"00:00:00","23:59:59",0.0,,Kondapur,"",Telangana,India,"500081",Hyderabad,APPROVED,"SP.O Bag 1101, Near Hitec City",,,10,10,1,"2024-05-22 01:56:11",,,,,1,609.59,0,,,,,,,,
5551,Jio-BP Pulse Charging station,PRIVATE,evsupport.rbml@jiobp.com,"18008919026",Karunadu - Carelon Hyderabad,17.4460131,78.3684459,16,"00:00:00","23:59:59",0.0,,"H09, Gachibowli Village, Serlingampally,","",Telangana,India,"500081",Hyderabad,APPROVED,Phoenix Infocity Pvt Ltd Building,,,10,10,1,"2024-05-22 01:56:11",,,,,1,612.531,0,,,,,,,,
5552,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919026","Inorbit Mall, Madhapur, Cyberabad",17.43436,78.3866,16,"00:00:00","23:59:59",0.0,,"Mindspace, Madhapur","",Telangana,India,"500081",Hyderabad,APPROVED,"Inorbit Mall Rd , APIIC Software Layout",,,10,10,1,"2024-05-22 01:56:12",,,,,1,597.959,0,,,,,,,,
5553,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919026",IBIS Hyderabad Hitec City,17.4476921,78.3788799,16,"00:00:00","23:59:59",0.0,,Near Cyber Towers ,"",Telangana,India,"500081",Hyderabad,APPROVED,Plot 3/2 Sector II Huda Techno Enclave,,,10,10,1,"2024-05-22 01:56:12",,,,,1,607.926,0,,,,,,,,
5554,Jio-BP Pulse Charging station,PRIVATE,evsupport.rbml@jiobp.com,"18008919026",Galaxy Tech Park,17.4365321,78.3764447,16,"00:00:00","23:59:59",0.0,,"Knowledge City TSIIC Raidurg,Panmaktha Plot, 1, Hitech City Rd, Opp. IKEA","",Telangana,India,"500081",Hyderabad,APPROVED,Forming Part Of Sy No 83/1,,,10,10,1,"2024-05-22 01:56:12",,,,,1,608.979,0,,,,,,,,
5555,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919026","L&T Mall HITEC City, Hitech City",17.448213,78.384346,16,"00:00:00","23:59:59",0.0,,"Metro Station, Opposite Avasa Hotel, Hitech City","",Telangana,India,"500081",Hyderabad,APPROVED,"L&T Mall, B1, E-Galleria Mall, Hitech Metro City",,,10,10,1,"2024-05-22 01:56:13",,,,,1,599.944,0,,,,,,,,
5556,Jio-BP Pulse Charging station,PRIVATE,evsupport.rbml@jiobp.com,"18008919026","Sattva Knowledge Capital, Moveinsync",17.415982,78.345073,16,"00:00:00","23:59:59",0.0,,"Financial District, Nanakaramguda","",Telangana,India,"500032",Hyderabad,APPROVED,Sattva Knowledge Capital Road No. 2,,,10,10,1,"2024-05-22 01:56:14",,,,,1,590.671,0,,,,,,,,
5557,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919026","Jio-bp Mobility Station, Kolhapur",16.8208889,74.2857222,16,"00:00:00","23:59:59",0.0,,Peth Vadgaon,"",Maharashtra,India,"416122",Kolhapur,APPROVED,Madras Bombay Trunk Road,,,10,10,1,"2024-05-22 01:56:15","2025-04-14 00:06:00",,,,1,625.149,0,,,,,,,,
5558,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919026","Jio-bp Mobility Station , Itkare",16.960694,74.272417,16,"00:00:00","23:59:59",0.0,,"Pune - Bangalore Highway, Tal - Walwa, Dist.","",Maharashtra,India,"645600",Sangli,APPROVED,"NH4, Near Mileston",,,10,10,1,"2024-05-22 01:56:15","2025-04-14 00:06:00",,,,1,618.774,0,,,,,,,,
5559,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919026",Hotel Mahendra Karad,17.2982646,74.1671955,16,"00:00:00","23:59:59",0.0,,N.H. 4,"",Maharashtra,India,"416416",Karad,APPROVED,At. Gote Post. Mundhe,,,10,10,1,"2024-05-22 01:56:15","2025-04-14 00:07:06",,,,1,589.477,0,,,,,,,,
5560,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919026","The Fern Residency, Karad",17.297471,74.165951,16,"00:00:00","23:59:59",0.0,,"Tal, Karad","",Maharashtra,India,"415124",Karad,APPROVED,"The Fern Residency,NH-4 At Munde",,,10,10,1,"2024-05-22 01:56:16","2025-04-14 00:07:06",,,,1,593.705,0,,,,,,,,
5561,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919026","Evershine Resort, Mahabaleshwar",17.9232331,73.6674294,16,"00:00:00","23:59:59",0.0,,Old Mahabaleshwar - Nakinda Rd,"",Maharashtra,India,"412806",Mahabaleshwar,APPROVED,"Nakinda, Birwadi",,,10,10,1,"2024-05-22 01:56:16",,,,,1,1416.638,0,,,,,,,,
5562,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919026","Brightland Resort & Spa, Mahabaleshwar",17.9374648,73.6985046,16,"00:00:00","23:59:59",0.0,,Kates Point Road,"",Maharashtra,India,"412806",Mahabaleshwar,APPROVED,Brightland Resort & Spa,,,10,10,1,"2024-05-22 01:56:17",,,,,1,1327.316,0,,,,,,,,
5563,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919026","Grand Victoria The Fern Resort & Spa, Panchgani",17.9240565,73.776576,16,"00:00:00","23:59:59",0.0,,Panchgani - Mahabaleshwar Rd,"",Maharashtra,India,"412806",Panchgani,APPROVED,Plot No. 555,,,10,10,1,"2024-05-22 01:56:17",,,,,1,1233.266,0,,,,,,,,
5564,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919026","Jio-bp Mobility Station, Theurphata, Daund",18.4870279,74.2167873,16,"00:00:00","23:59:59",0.0,,"Chainage 37/600 & 37/800, NH-9","",Maharashtra,India,"413801",Pune,APPROVED,"Jio-bp Mobility Station, Gate no. 20 35/1",,,10,10,1,"2024-05-22 01:56:17",,,,,1,555.0,0,,,,,,,,
5565,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919026","Jiobp -Mobility Station, Kelwade",18.2857,73.8752,16,"00:00:00","23:59:59",0.0,,"NH-9, Jaugi Bawanchi Wadi","",Maharashtra,India,"413801",Pune,APPROVED,"Gate no. 20 35/1, Chainage 37/600 & 37/800",,,10,10,1,"2024-05-22 01:56:18",,,,,1,705.877,0,,,,,,,,
5566,Jio-BP Pulse Charging station,PRIVATE,evsupport.rbml@jiobp.com,"18008919026",VIIT Kondhwa,18.4582129,73.8837862,16,"00:00:00","23:59:59",0.0,,"Yashodhan Society, Kapil Nagar, Kondhwa Budruk","",Maharashtra,India,"411048",Pune,APPROVED,Vishwakarma Maritime Institute,,,10,10,1,"2024-05-22 01:56:18",,,,,1,658.0,0,,,,,,,,
5567,Jio-BP Pulse Charging station,PRIVATE,evsupport.rbml@jiobp.com,"18008919026",VIT Bibwewadi,18.4638661,73.8682466,16,"00:00:00","23:59:59",0.0,,"Upper Indira Nagar, Bibwewadi","",Maharashtra,India,"411037",Pune,APPROVED,VISHWAKARMA INSTITUTE OF TECHNOLOGY VIT,,,10,10,1,"2024-05-22 01:56:19",,,,,1,661.108,0,,,,,,,,
5568,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919026",Saba Tours & Travels,18.4679189,73.8912184,16,"00:00:00","23:59:59",0.0,,Shop No 3 Manish Park Nibm,"",Maharashtra,India,"411048",Pune,APPROVED,Saba Tours & Travels,,,10,10,1,"2024-05-22 01:56:19",,,,,1,630.505,0,,,,,,,,
5569,Jio-BP Pulse Charging station,PRIVATE,evsupport.rbml@jiobp.com,"18008919026",Gera Commerzone,18.5547793,73.9572428,16,"00:00:00","23:59:59",0.0,,"SEZ, Vithal Nagar","",Maharashtra,India,"411014",Pune,APPROVED,"Building R4 ,KRC Infrastructures & Projects Pvt Ltd",,,10,10,1,"2024-05-22 01:56:19","2025-04-13 12:48:52",,,,1,564.222,0,,,,,,,,
5570,Jio-BP Pulse Charging station,PRIVATE,evsupport.rbml@jiobp.com,"18008919026","BP Business Service Centre, Gera Commerzone",18.5556953,73.9545341,16,"00:00:00","23:59:59",0.0,,"SEZ, Vithal Nagar, Kharadi","",Maharashtra,India,"412207",Pune,APPROVED,"Building R4,KRC Infrastructures & Projects Pvt Ltd",,,10,10,1,"2024-05-22 01:56:20","2025-04-13 12:48:52",,,,1,570.068,0,,,,,,,,
5571,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919026","Reliance Mall Almonte, Kharadi",18.550942,73.939102,16,"00:00:00","23:59:59",0.0,,Kharadi,"",Maharashtra,India,"411004",Pune,APPROVED,"Reliance Almonte Mall, Near Rakshaknagar",,,10,10,1,"2024-05-22 01:56:20","2025-04-13 12:48:52",,,,1,570.133,0,,,,,,,,
5572,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919026","Platinum Towers, Kharadi",18.5481001,73.9299172,16,"00:00:00","23:59:59",0.0,,Kharadi,"",Maharashtra,India,"411004",Pune,APPROVED,"Platinum Towers, Tukaram Nagar",,,10,10,1,"2024-05-22 01:56:21","2025-04-13 12:48:52",,,,1,566.576,0,,,,,,,,
5573,Jio-BP Pulse Charging station,PRIVATE,evsupport.rbml@jiobp.com,"18008919026","BNY Mellon, Hadapsar",18.5151449,73.9231734,16,"00:00:00","23:59:59",0.0,,"Cybercity, Magarpatta, Hadapsar","",Maharashtra,India,"411013",Pune,APPROVED,"BNY Mellon, Level 3, Tower S3",,,10,10,1,"2024-05-22 01:56:22",,,,,1,565.0,0,,,,,,,,
5574,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919026","Pune Airport, Multilevel parking",18.5779,73.90763,16,"00:00:00","23:59:59",0.0,,next to Pune Airport,"",Maharashtra,India,"411016",Pune,APPROVED,"Pune Airport, Multi-Level Car Parking",,,10,10,1,"2024-05-22 01:56:22",,,,,1,582.0,0,,,,,,,,
5575,Jio-BP Pulse Charging station,PRIVATE,evsupport.rbml@jiobp.com,"18008919026",Commerzone IT Park,18.5620257,73.8843877,16,"00:00:00","23:59:59",0.0,,"Samrat Ashoka Path,Off-Airport Road","",Maharashtra,India,"411006",Pune,APPROVED,"Building 7, Commerzone IT Park, Survet No.144 & 145,and C.T.S No 2648 And 2649",,,10,10,1,"2024-05-22 01:56:24",,,,,1,572.309,0,,,,,,,,
5576,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919026","Reliance Mall, Erandwane",18.5048393,73.8338663,16,"00:00:00","23:59:59",0.0,,"2649 Samrat Ashoka Path, Off-Airport Road","",Maharashtra,India,"411006",Pune,APPROVED,"Building 7, Commerzone IT Park, Survet No.144 & 145",,,10,10,1,"2024-05-22 01:56:24",,,,,1,567.158,0,,,,,,,,
5577,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919026","The Pavilion Mall, Shivaji Nagar",18.5344358,73.8275294,16,"00:00:00","23:59:59",0.0,,"The Pavillion Mall, Senapati Bapat road","",Maharashtra,India,"411006",Pune,APPROVED,"next to JW Marrriott hotel, Shivaji nagar",,,10,10,1,"2024-05-22 01:56:24",,,,,1,606.399,0,,,,,,,,
5578,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919026",Reliance Mall Aundh,18.5634788,73.8071774,16,"00:00:00","23:59:59",0.0,,Mahadji Shhinde Rd,"",Maharashtra,India,"411007",Pune,APPROVED,"Next to Westend Mall, Harmony Society, Ward No. 8, Wireless Colony, Aundh",,,10,10,1,"2024-05-22 01:56:25",,,,,1,575.887,0,,,,,,,,
5579,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919026","Nexus Westend Mall, Aundh",18.5616176,73.8069184,16,"00:00:00","23:59:59",0.0,,"Westend Mall, Mahadji Shhinde Rd","",Maharashtra,India,"411007",Pune,APPROVED,"Near Parihar Chowk, Harmony Society, Ward No. 8, Wireless Colony, Aundh",,,10,10,1,"2024-05-22 01:56:25",,,,,1,578.872,0,,,,,,,,
5580,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919026",B4S BANER,18.5535792,73.7708805,16,"00:00:00","23:59:59",0.0,,"Pashan Hwy Side Rd, Mohan Nagar Co-Op Society, Baner","",Maharashtra,India,"411007",Pune,APPROVED,"Phase 01 Ground Floor, Tierra Viva Society B, Olympia 1",,,10,10,1,"2024-05-22 01:56:26",,,,,1,597.89,0,,,,,,,,
5581,Jio-BP Pulse Charging station,PRIVATE,evsupport.rbml@jiobp.com,"18008919026","Joyville Shapoorji Housing Pvt. Ltd. , Hinjewadi",18.5699256,73.7216691,16,"00:00:00","23:59:59",0.0,,Off Maan Village Road,"",Maharashtra,India,"411057",Pune,APPROVED,"near Phase 1, Hinjawadi",,,10,10,1,"2024-05-22 01:56:26",,,,,1,564.0,0,,,,,,,,
5582,Jio-BP Pulse Charging station,PRIVATE,evsupport.rbml@jiobp.com,"18008919026",Infosys Pune,18.5964642,73.7152672,16,"00:00:00","23:59:59",0.0,,Hinjawadi Rajiv Gandhi Infotech Park,"",Maharashtra,India,"411057",Pune,APPROVED,"Infosys, Gate-5, HPX8+3RH, Unnamed Road, Phase 2,",,,10,10,1,"2024-05-22 01:56:27",,,,,1,621.0,0,,,,,,,,
5583,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919026","Citroen B4S Motors, Hinjewadi",18.5978219,73.7255354,16,"00:00:00","23:59:59",0.0,,Hinjewadi - Service Centre,"",Maharashtra,India,"411033",Pune,APPROVED,L'Atelier Citroën Pune,,,10,10,1,"2024-05-22 01:56:27",,,,,1,598.0,0,,,,,,,,
5584,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919026","Elprocity Mall, MG road, Chinchwad",18.6288711,73.7841655,16,"00:00:00","23:59:59",0.0,,MG Rd,"",Maharashtra,India,"411033",Pune,APPROVED,"Chinchwad Gaon, Chinchwad,Pimpri-Chinchwad",,,10,10,1,"2024-05-22 01:56:27",,,,,1,579.272,0,,,,,,,,
5585,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919026","Jayant Executive, Pune",18.715576,73.848709,16,"00:00:00","23:59:59",0.0,,Nashik - Pune Rd,"",Maharashtra,India,"410500",Pune,APPROVED,"679/51/1/1  Chakan, Khed",,,10,10,1,"2024-05-22 01:56:28",,,,,1,627.256,0,,,,,,,,
5586,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919026","Hotel Sarja, Vadgaon Kandali",19.1525657,74.0370376,16,"00:00:00","23:59:59",0.0,,Pune - Nashik Hwy,"",Maharashtra,India,"410504",Pune,APPROVED,"Kandali Near Mai Wadewale Phata, Narayangaon",,,10,10,1,"2024-05-22 01:56:28",,,,,1,666.46,0,,,,,,,,
5587,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919026","Center 1, Lonavala",18.7550941,73.404067,16,"00:00:00","23:59:59",0.0,,"Center 1, Old Mumbai - Pune Hwy, Opposite","",Maharashtra,India,"410401",Lonavala,APPROVED,"Kumar Resort, Lonavala",,,10,10,1,"2024-05-22 01:56:29",,,,,1,649.406,0,,,,,,,,
5588,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919026","Pushpam Sanskruti Farms, Karjat",18.9951174,73.412136,16,"00:00:00","23:59:59",0.0,,Raigad,"",Maharashtra,India,"410201",Karjat,APPROVED,Opp. Damini Farm House,,,10,10,1,"2024-05-22 01:56:29","2025-04-07 18:29:19",,,,1,107.278,0,,,,,,,,
5589,Jio-BP Pulse Charging station,PRIVATE,evsupport.rbml@jiobp.com,"18008919026",Godrej Panvel,18.934489,73.1807443,16,"00:00:00","23:59:59",0.0,,"Village Thombrewadi, Post Taluka","",Maharashtra,India,"410201",Panvel,APPROVED,"Tower-1 A Wing, Godrej City Panvel",,,10,10,1,"2024-05-22 01:56:30",,,,,1,61.059,0,,,,,,,,
5590,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919026","Hotel Pravin, Old Panvel",18.981746,73.1158052,16,"00:00:00","23:59:59",0.0,,"Pravin Smruti, Service Rd","",Maharashtra,India,"410206",Panvel,APPROVED,"Subhash Nagar, Vishrali Naka, Old Panvel",,,10,10,1,"2024-05-22 01:56:30","2025-04-10 12:45:43",,,,1,27.229,0,,,,,,,,
5591,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919026","Little World Mall, Sector 2, Kharghar",19.0309,73.066738,16,"00:00:00","23:59:59",0.0,,"Pravesh Marg, Sector 2, Kharghar","",Maharashtra,India,"410206",Navi Mumbai,APPROVED,"Little World Mall, Plot No 21",,,10,10,1,"2024-05-22 01:56:31","2025-04-10 12:45:43",,,,1,22.026,0,,,,,,,,
5592,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919026","Nexus Seawoods Grand Central Mall, Nerul",19.021989,73.01704,16,"00:00:00","23:59:59",0.0,,"Lower Ground Floor, Plot R1, Sector-40, Nerul","",Maharashtra,India,"400076",Navi Mumbai,APPROVED,"Seawoods Grand Central Mall, Mall Management Office",,,10,10,1,"2024-05-22 01:56:31","2025-04-23 20:03:38",,,,1,25.245,0,,,,,,,,
5593,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919026","Jio-bp Mobility Station, Palm Beach Rd",19.05528,73.006771,16,"00:00:00","23:59:59",0.0,,"Palm Beach Rd, Sanpada","",Maharashtra,India,"400706",Navi Mumbai,APPROVED,"Jio-bp Mobility Station, Plot No 7, Sector 18",,,10,10,1,"2024-05-22 01:56:32",,,,,1,2.0,0,,,,,,,,
5594,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919026","Jio-bp Mobility Station, Village Rohinjan",19.087131,73.079669,16,"00:00:00","23:59:59",0.0,,"National Highway 4, Taloja","",Maharashtra,India,"410210",Navi Mumbai,APPROVED,"Reliance Petrol Pump, Rohinjan village",,,10,10,1,"2024-05-22 01:56:32",,,,,1,32.111,0,,,,,,,,
5595,Jio-BP Pulse Charging station,PRIVATE,evsupport.rbml@jiobp.com,"18008919026",DAKC Kopar Khairane Building 24,19.1057683,73.0120151,16,"00:00:00","23:59:59",0.0,,"MIDC Industrial Area, Kopar Khairane","",Maharashtra,India,"400710",Navi Mumbai,APPROVED,"Parking Of Building No 24, Dhirubhai Ambani Knowledge City",,,10,10,1,"2024-05-22 01:56:32","2025-04-08 16:23:50",,,,1,30.081,0,,,,,,,,
5596,Jio-BP Pulse Charging station,PRIVATE,evsupport.rbml@jiobp.com,"18008919027","Reliance Corporate Park, Ghansoli",19.1313898,73.0039649,16,"00:00:00","23:59:59",0.0,,"MIDC Industrial Area, Ghansoli","",Maharashtra,India,"400701",Navi Mumbai,APPROVED,Reliance Corporate Park,,,10,10,1,"2024-05-22 01:56:33","2025-04-08 16:23:50",,,,1,24.175,0,,,,,,,,
5597,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919027",Backbay Bus Depot,18.9099541,72.8167165,16,"00:00:00","23:59:59",0.0,,Colaba,"",Maharashtra,India,"400005",Mumbai,APPROVED,"BackBay Bus Depot, Navy Nagar",,,10,10,1,"2024-05-22 01:56:35",,,,,1,27.522,0,,,,,,,,
5598,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919027","Colaba Bus station, Mumbai",18.9115678,72.8232333,16,"00:00:00","23:59:59",0.0,,Colaba,"",Maharashtra,India,"400005",Mumbai,APPROVED,"WG Union Rd, Azad Nagar",,,10,10,1,"2024-05-22 01:56:36",,,,,1,32.04,0,,,,,,,,
5599,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919027","Colaba Bus Depot, Apollo Bandar",18.9215333,72.8306239,16,"00:00:00","23:59:59",0.0,,Colaba,"",Maharashtra,India,"400001",Mumbai,APPROVED,"Colaba Bus Depot,Cusrow Baug Colony",,,10,10,1,"2024-05-22 01:56:36",,,,,1,32.163,0,,,,,,,,
5600,Jio-BP Pulse Charging station,PRIVATE,evsupport.rbml@jiobp.com,"18008919027","Makers Chamber, Mumbai",18.9248572,72.8226093,16,"00:00:12",,0.0,,Nariman Point,"",Maharashtra,India,"400001",Mumbai,APPROVED,"51, Maker Chamber -3 , Jamnalal Bajaj Marg",,,10,10,1,"2024-05-22 01:56:36",,,,,1,42.69,0,,,,,,,,
5601,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919027",Walkeshwar Bus Depot (BEST),18.9468641,72.7955864,16,"00:00:00","23:59:59",0.0,,"Walkeshwar Rd, Teen Batti, Malabar Hill","",Maharashtra,India,"400006",Mumbai,APPROVED,Walkeshwar Bus Depot,,,10,10,1,"2024-05-22 01:56:37",,,,,1,55.177,0,,,,,,,,
5602,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919027",Mumbai Central Bus Depot,18.9684733,72.824152,16,"00:00:00","23:59:59",0.0,,Mumbai Central,"",Maharashtra,India,"400008",Mumbai,APPROVED,"Central Depot, RBI Staff Colony",,,10,10,1,"2024-05-22 01:56:37",,,,,1,23.751,0,,,,,,,,
5603,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919027",V N Chowk Bus Depot,18.9697094,72.8153493,16,"00:00:00","23:59:59",0.0,,Tardeo,"",Maharashtra,India,"400034",Mumbai,APPROVED,Bane Compound,,,10,10,1,"2024-05-22 01:56:38",,,,,1,26.168,0,,,,,,,,
5604,Jio-BP Pulse Charging station,PRIVATE,evsupport.rbml@jiobp.com,"18008919027",Piramal Aranya,18.9774515,72.8408341,16,"00:00:00","23:59:59",0.0,,"Byculla East, Byculla","",Maharashtra,India,"400010",Mumbai,APPROVED,ES Patanwala Marg,,,10,10,1,"2024-05-22 01:56:39",,,,,1,14.0,0,,,,,,,,
5605,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919027","NSCI Bus Stand, Worli",18.9868064,72.81429,16,"00:00:00","23:59:59",0.0,,"Lotus Colony, Worli","",Maharashtra,India,"400010",Mumbai,APPROVED,NSCI BUS STAND,,,10,10,1,"2024-05-22 01:56:40",,,,,1,7.0,0,,,,,,,,
5606,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919027",Parel Staff Quarters,18.99614,72.841425,16,"00:00:00","23:59:59",0.0,,"Krishna Nagar, Parel","",Maharashtra,India,"400018",Mumbai,APPROVED,"Parel Staff Quarters,Vitthal Chavan Marg",,,10,10,1,"2024-05-22 01:56:41",,,,,1,6.0,0,,,,,,,,
5607,Jio-BP Pulse Charging station,PUBLIC,evsupport.rbml@jiobp.com,"18008919027",Prabodhan Thakre Udyan Bus Station,18.9979895,72.8526715,16,"00:00:00","23:59:59",0.0,,"Sena Nagar, Azad Nagar, Sewri","",Maharashtra,India,"400012",Mumbai,APPROVED,Prabodhan Thakre Udhyaan Bus Station,,,10,10,1,"2024-05-22 01:56:41","2025-04-09 13:13:57",,,,1,29.115,0,,,,,,,,
